listing_id,price,borough,neighborhood,price_per_month,price_range,latitude,longitude
22064022,130.0,Brooklyn, Fort Greene,3954.1666666666665,Average,40.6978,-73.97682
22064262,150.0,Manhattan, Murray Hill,4562.5,Average,40.74873,-73.97664
22064927,59.0,Queens, College Point,1794.5833333333333,Budget,40.7806,-73.84198
22065495,65.0,Manhattan, Washington Heights,1977.0833333333333,Budget,40.84345,-73.94079
22066430,148.0,Brooklyn, Williamsburg,4501.666666666667,Average,40.71305,-73.95995
22067406,90.0,Brooklyn, Dyker Heights,2737.5,Average,40.62643,-74.0072
22067480,120.0,Queens, Jackson Heights,3650.0,Average,40.75153,-73.88964
22067826,80.0,Brooklyn, Greenpoint,2433.3333333333335,Average,40.72977,-73.9525
22069581,45.0,Queens, Flushing,1368.75,Budget,40.73067,-73.80691
22075971,57.0,Brooklyn, Williamsburg,1733.75,Budget,40.71684,-73.9451
22076359,399.0,Brooklyn, Clinton Hill,12136.25,Extravagant,40.6838,-73.96176
22076961,132.0,Manhattan, East Harlem,4015.0,Average,40.7901,-73.95053
22077540,150.0,Brooklyn, Fort Greene,4562.5,Average,40.68892,-73.97749
22078370,400.0,Manhattan, West Village,12166.666666666666,Extravagant,40.73247,-74.00378
22078755,250.0,Manhattan, East Village,7604.166666666667,Expensive,40.72837,-73.98546
22079387,299.0,Manhattan, Chelsea,9094.583333333334,Expensive,40.74494,-73.99762
22081938,60.0,Manhattan, East Harlem,1825.0,Budget,40.80147,-73.94451
22082423,80.0,Brooklyn, Prospect-Lefferts Gardens,2433.3333333333335,Average,40.66158,-73.95987
22082514,75.0,Brooklyn, Bedford-Stuyvesant,2281.25,Average,40.69818,-73.94154
22082903,91.0,Manhattan, Harlem,2767.9166666666665,Average,40.8048,-73.94951
22083268,30.0,Brooklyn, Bushwick,912.5,Budget,40.68958,-73.91393
22083540,160.0,Brooklyn, Clinton Hill,4866.666666666667,Average,40.68882,-73.96049
22085782,400.0,Manhattan, Tribeca,12166.666666666666,Extravagant,40.71503,-74.00702
22086968,100.0,Bronx, Van Nest,3041.6666666666665,Average,40.84279,-73.86527
22087093,55.0,Bronx, Kingsbridge,1672.9166666666667,Budget,40.88447,-73.90157
22087812,65.0,Staten Island, Clifton,1977.0833333333333,Budget,40.61603,-74.08666
22088180,49.0,Manhattan, Harlem,1490.4166666666667,Budget,40.82908,-73.94671
22088301,129.0,Brooklyn, Williamsburg,3923.75,Average,40.71159,-73.94514
22096182,50.0,Brooklyn, Flatbush,1520.8333333333333,Budget,40.63074,-73.96418
22097438,143.0,Manhattan, Upper East Side,4349.583333333333,Average,40.78281,-73.94516
22099266,65.0,Brooklyn, Bedford-Stuyvesant,1977.0833333333333,Budget,40.69459,-73.95551
22100970,142.0,Manhattan, Kips Bay,4319.166666666667,Average,40.74241,-73.97954
22101002,55.0,Brooklyn, Gravesend,1672.9166666666667,Budget,40.58985,-73.98482
22101034,50.0,Queens, Springfield Gardens,1520.8333333333333,Budget,40.68857,-73.75488
22101696,185.0,Brooklyn, Bedford-Stuyvesant,5627.083333333333,Expensive,40.69224,-73.93219
22101965,160.0,Brooklyn, Windsor Terrace,4866.666666666667,Average,40.65136,-73.97689
22102108,179.0,Manhattan, Hell's Kitchen,5444.583333333333,Expensive,40.76028,-73.99014
22102113,55.0,Queens, Astoria,1672.9166666666667,Budget,40.76717,-73.90994
22103438,22.0,Brooklyn, Flatbush,669.1666666666666,Budget,40.64429,-73.95732
22105520,225.0,Brooklyn, Crown Heights,6843.75,Expensive,40.67313,-73.9448
22107023,150.0,Brooklyn, Bedford-Stuyvesant,4562.5,Average,40.68316,-73.95033
22107514,85.0,Brooklyn, Prospect-Lefferts Gardens,2585.4166666666665,Average,40.661,-73.9598
22108306,150.0,Brooklyn, Bedford-Stuyvesant,4562.5,Average,40.68152,-73.94153
22108932,70.0,Manhattan, Inwood,2129.1666666666665,Average,40.87328,-73.91458
22114333,99.0,Manhattan, East Harlem,3011.25,Average,40.78977,-73.9476
22120433,150.0,Brooklyn, Williamsburg,4562.5,Average,40.70778,-73.94411
22122354,150.0,Manhattan, Upper West Side,4562.5,Average,40.78233,-73.98415
22122388,149.0,Staten Island, Randall Manor,4532.083333333333,Average,40.6311,-74.12816
22122470,210.0,Manhattan, East Harlem,6387.5,Expensive,40.80209,-73.93584
22122614,150.0,Manhattan, Washington Heights,4562.5,Average,40.85244,-73.9405
22123573,350.0,Brooklyn, Bedford-Stuyvesant,10645.833333333334,Expensive,40.68263,-73.92264
22123603,130.0,Manhattan, East Village,3954.1666666666665,Average,40.72341,-73.98534
22125701,50.0,Brooklyn, Bedford-Stuyvesant,1520.8333333333333,Budget,40.68642,-73.92457
22126048,50.0,Brooklyn, East New York,1520.8333333333333,Budget,40.66379,-73.88177
22129871,110.0,Manhattan, East Village,3345.8333333333335,Average,40.72341,-73.98941
22130055,125.0,Queens, Richmond Hill,3802.0833333333335,Average,40.70248,-73.81937
22139766,647.0,Brooklyn, Brooklyn Heights,19679.583333333332,Extravagant,40.6936,-73.9935
22142575,160.0,Brooklyn, Williamsburg,4866.666666666667,Average,40.71106,-73.94884
22142636,150.0,Manhattan, East Harlem,4562.5,Average,40.79315,-73.93385
22143436,200.0,Manhattan, Chelsea,6083.333333333333,Expensive,40.75206,-73.99829
22144662,109.0,Manhattan, Chelsea,3315.4166666666665,Average,40.75003,-73.99647
22145643,75.0,Manhattan, Upper East Side,2281.25,Average,40.78314,-73.94659
22147414,215.0,Manhattan, Washington Heights,6539.583333333333,Expensive,40.8335,-73.9468
22147426,249.0,Manhattan, Harlem,7573.75,Expensive,40.80814,-73.94238
22148073,56.0,Brooklyn, Borough Park,1703.3333333333333,Budget,40.6421,-73.99732
22148416,127.0,Brooklyn, Bushwick,3862.9166666666665,Average,40.70597,-73.92091
22150519,83.0,Queens, Elmhurst,2524.5833333333335,Average,40.73491,-73.888
22150523,290.0,Brooklyn, Canarsie,8820.833333333334,Expensive,40.64017,-73.9105
22151022,39.0,Queens, Ditmars Steinway,1186.25,Budget,40.78021,-73.91015
22151092,56.0,Brooklyn, Borough Park,1703.3333333333333,Budget,40.64226,-73.99706
22152376,195.0,Brooklyn, East Flatbush,5931.25,Expensive,40.64701,-73.94965
22153425,125.0,Brooklyn, Flatbush,3802.0833333333335,Average,40.65229,-73.96551
22156875,195.0,Manhattan, Upper West Side,5931.25,Expensive,40.77806,-73.98225
22159096,180.0,Brooklyn, Sunset Park,5475.0,Expensive,40.65413,-74.00242
22160759,50.0,Manhattan, Washington Heights,1520.8333333333333,Budget,40.83515,-73.94226
22160989,200.0,Manhattan, East Harlem,6083.333333333333,Expensive,40.8025,-73.93775
22161352,90.0,Brooklyn, Williamsburg,2737.5,Average,40.7077,-73.94029
22161395,70.0,Brooklyn, Bedford-Stuyvesant,2129.1666666666665,Average,40.69129,-73.9523
22161900,115.0,Brooklyn, Williamsburg,3497.9166666666665,Average,40.71591,-73.94693
22162572,190.0,Manhattan, Upper West Side,5779.166666666667,Expensive,40.77605,-73.98833
22163623,125.0,Brooklyn, East New York,3802.0833333333335,Average,40.6639,-73.88173
22164005,33.0,Brooklyn, Bath Beach,1003.75,Budget,40.60554,-74.01044
22164078,149.0,Manhattan, Chelsea,4532.083333333333,Average,40.7478,-73.99995
22165628,40.0,Brooklyn, Greenpoint,1216.6666666666667,Budget,40.72348,-73.94569
22165957,68.0,Brooklyn, Carroll Gardens,2068.3333333333335,Budget,40.67666,-74.00055
22166055,150.0,Brooklyn, East Flatbush,4562.5,Average,40.63439,-73.94397
22166900,260.0,Manhattan, East Village,7908.333333333333,Expensive,40.72245,-73.98337
22169350,130.0,Manhattan, Midtown,3954.1666666666665,Average,40.74649,-73.98684
22169843,90.0,Manhattan, East Village,2737.5,Average,40.72388,-73.98411
22173625,55.0,Brooklyn, East New York,1672.9166666666667,Budget,40.6714,-73.87701
22173762,280.0,Queens, Astoria,8516.666666666666,Expensive,40.76403,-73.90612
22174455,200.0,Manhattan, Harlem,6083.333333333333,Expensive,40.82434,-73.95066
22174923,89.0,Brooklyn, Bushwick,2707.0833333333335,Average,40.70579,-73.9185
22175297,42.0,Brooklyn, Bedford-Stuyvesant,1277.5,Budget,40.69414,-73.93705
22175513,85.0,Brooklyn, Crown Heights,2585.4166666666665,Average,40.67096,-73.95261
22175928,45.0,Brooklyn, Cypress Hills,1368.75,Budget,40.68502,-73.87547
22176062,56.0,Brooklyn, Borough Park,1703.3333333333333,Budget,40.64061,-73.99631
22176678,90.0,Manhattan, Harlem,2737.5,Average,40.80487,-73.95752
22176831,50.0,Queens, Springfield Gardens,1520.8333333333333,Budget,40.66158,-73.7705
22177219,100.0,Queens, East Elmhurst,3041.6666666666665,Average,40.76311,-73.89098
22178073,135.0,Queens, Jamaica Estates,4106.25,Average,40.7177,-73.78689
22179180,200.0,Bronx, Williamsbridge,6083.333333333333,Expensive,40.8785,-73.86347
22184960,99.0,Brooklyn, Williamsburg,3011.25,Average,40.7091,-73.96032
22186387,150.0,Manhattan, East Village,4562.5,Average,40.72695,-73.97974
22187284,120.0,Brooklyn, Williamsburg,3650.0,Average,40.71463,-73.9583
22187361,320.0,Manhattan, Greenwich Village,9733.333333333334,Expensive,40.73322,-73.99762
22190231,59.0,Queens, Maspeth,1794.5833333333333,Budget,40.73094,-73.90131
22190967,85.0,Manhattan, Murray Hill,2585.4166666666665,Average,40.74763,-73.97316
22191302,180.0,Brooklyn, Williamsburg,5475.0,Expensive,40.71795,-73.95096
22191343,229.0,Manhattan, Chelsea,6965.416666666667,Expensive,40.74587,-73.99889
22191500,50.0,Queens, Jamaica,1520.8333333333333,Budget,40.68739,-73.80555
22191831,67.0,Manhattan, Harlem,2037.9166666666667,Budget,40.81244,-73.95261
22192285,150.0,Manhattan, Upper East Side,4562.5,Average,40.77141,-73.94985
22192407,200.0,Manhattan, Theater District,6083.333333333333,Expensive,40.76109,-73.98261
22192417,277.0,Manhattan, Murray Hill,8425.416666666666,Expensive,40.75048,-73.97776
22192616,99.0,Brooklyn, Cypress Hills,3011.25,Average,40.68529,-73.87424
22193183,80.0,Brooklyn, Williamsburg,2433.3333333333335,Average,40.71312,-73.9517
22194582,320.0,Brooklyn, Williamsburg,9733.333333333334,Expensive,40.70767,-73.943
22195324,189.0,Brooklyn, Williamsburg,5748.75,Expensive,40.71436,-73.93812
22203227,120.0,Brooklyn, East New York,3650.0,Average,40.67539,-73.90207
22203719,150.0,Manhattan, West Village,4562.5,Average,40.73607,-74.00373
22204167,135.0,Queens, Rego Park,4106.25,Average,40.72997,-73.86523
22205179,110.0,Manhattan, Washington Heights,3345.8333333333335,Average,40.8584,-73.93009
22205280,140.0,Brooklyn, Bedford-Stuyvesant,4258.333333333333,Average,40.69165,-73.93483
22205284,149.0,Brooklyn, Borough Park,4532.083333333333,Average,40.64212,-73.9973
22206207,25.0,Queens, Glendale,760.4166666666666,Budget,40.69916,-73.8892
22206970,90.0,Manhattan, East Village,2737.5,Average,40.72588,-73.98243
22207770,359.0,Queens, Corona,10919.583333333334,Extravagant,40.74725,-73.85486
22207975,65.0,Brooklyn, Flatbush,1977.0833333333333,Budget,40.65224,-73.95724
22209216,40.0,Queens, Long Island City,1216.6666666666667,Budget,40.75901,-73.93404
22213389,85.0,Brooklyn, Bushwick,2585.4166666666665,Average,40.69787,-73.92703
22213600,100.0,Brooklyn, Bushwick,3041.6666666666665,Average,40.69697,-73.93207
22214395,59.0,Queens, Rego Park,1794.5833333333333,Budget,40.71663,-73.85823
22217757,66.0,Brooklyn, Bedford-Stuyvesant,2007.5,Budget,40.68376,-73.95109
22218658,50.0,Brooklyn, Bedford-Stuyvesant,1520.8333333333333,Budget,40.69318,-73.95418
22224072,250.0,Manhattan, East Village,7604.166666666667,Expensive,40.72652,-73.98966
22224945,80.0,Manhattan, Harlem,2433.3333333333335,Average,40.81462,-73.95047
22225555,220.0,Brooklyn, Williamsburg,6691.666666666667,Expensive,40.71672,-73.95819
22226156,199.0,Manhattan, Murray Hill,6052.916666666667,Expensive,40.74623,-73.97404
22226558,125.0,Queens, Ozone Park,3802.0833333333335,Average,40.68562,-73.83498
22227610,70.0,Brooklyn, Borough Park,2129.1666666666665,Average,40.64495,-73.99615
22228935,50.0,Queens, Astoria,1520.8333333333333,Budget,40.77418,-73.93545
22229473,300.0,Brooklyn, Williamsburg,9125.0,Expensive,40.71053,-73.96261
22229755,89.0,Brooklyn, Bushwick,2707.0833333333335,Average,40.69436,-73.92261
22229793,59.0,Brooklyn, Williamsburg,1794.5833333333333,Budget,40.7063,-73.94439
22230294,221.0,Manhattan, Flatiron District,6722.083333333333,Expensive,40.73962,-73.98492
22230454,69.0,Manhattan, Harlem,2098.75,Budget,40.82816,-73.94957
22230702,150.0,Queens, Astoria,4562.5,Average,40.76234,-73.91991
22231328,275.0,Brooklyn, Bedford-Stuyvesant,8364.583333333334,Expensive,40.69216,-73.96011
22231453,55.0,Brooklyn, Williamsburg,1672.9166666666667,Budget,40.71917,-73.96079
22231557,65.0,Brooklyn, Williamsburg,1977.0833333333333,Budget,40.72092,-73.96122
22231811,135.0,Manhattan, Harlem,4106.25,Average,40.81537,-73.94067
22232269,90.0,Brooklyn, Flatbush,2737.5,Average,40.63436,-73.96126
22233039,34.0,Manhattan, Harlem,1034.1666666666667,Budget,40.80961,-73.94588
22235441,19.0,Queens, Jamaica,577.9166666666666,Budget,40.68411,-73.79688
22241250,249.0,Manhattan, Flatiron District,7573.75,Expensive,40.74212,-73.99042
22241573,115.0,Manhattan, Chelsea,3497.9166666666665,Average,40.74729,-73.98957
22241696,105.0,Manhattan, Midtown,3193.75,Average,40.74535,-73.99023
22242334,69.0,Brooklyn, Prospect-Lefferts Gardens,2098.75,Budget,40.65896,-73.96104
22245492,100.0,Brooklyn, Fort Greene,3041.6666666666665,Average,40.69387,-73.97316
22246864,35.0,Queens, Woodhaven,1064.5833333333333,Budget,40.69003,-73.8678
22251000,290.0,Manhattan, West Village,8820.833333333334,Expensive,40.73612,-74.00828
22251884,325.0,Manhattan, Tribeca,9885.416666666666,Expensive,40.71813,-74.00538
22251910,190.0,Brooklyn, Williamsburg,5779.166666666667,Expensive,40.71815,-73.94189
22258326,151.0,Manhattan, Theater District,4592.916666666667,Average,40.75957,-73.98798
22258450,72.0,Brooklyn, Bushwick,2190.0,Average,40.68608,-73.91534
22259132,145.0,Brooklyn, Cobble Hill,4410.416666666667,Average,40.68675,-73.9995
22260546,50.0,Brooklyn, Bushwick,1520.8333333333333,Budget,40.69967,-73.9299
22262408,115.0,Manhattan, East Village,3497.9166666666665,Average,40.72712,-73.98233
22262982,65.0,Manhattan, Hell's Kitchen,1977.0833333333333,Budget,40.7638,-73.9944
22263267,135.0,Manhattan, East Harlem,4106.25,Average,40.79598,-73.94838
22263855,3000.0,Manhattan, SoHo,91250.0,Extravagant,40.72605,-74.00572
22265765,150.0,Manhattan, Upper East Side,4562.5,Average,40.77466,-73.94748
22266183,50.0,Manhattan, Washington Heights,1520.8333333333333,Budget,40.85521,-73.93528
22266875,63.0,Brooklyn, Bedford-Stuyvesant,1916.25,Budget,40.67933,-73.94472
22267036,150.0,Brooklyn, Bushwick,4562.5,Average,40.69367,-73.90756
22267217,43.0,Manhattan, East Harlem,1307.9166666666667,Budget,40.80279,-73.9445
22267382,145.0,Brooklyn, Fort Greene,4410.416666666667,Average,40.68855,-73.97883
22267906,85.0,Manhattan, Harlem,2585.4166666666665,Average,40.82592,-73.93911
22268101,149.0,Manhattan, Greenwich Village,4532.083333333333,Average,40.72847,-74.00068
22268166,69.0,Manhattan, East Harlem,2098.75,Budget,40.79428,-73.94433
22270195,150.0,Queens, Long Island City,4562.5,Average,40.75447,-73.92887
22274388,90.0,Brooklyn, Crown Heights,2737.5,Average,40.67423,-73.92913
22274932,80.0,Queens, Ridgewood,2433.3333333333335,Average,40.71261,-73.91429
22276159,75.0,Staten Island, St. George,2281.25,Average,40.64497,-74.08456
22278896,110.0,Brooklyn, Red Hook,3345.8333333333335,Average,40.67989,-74.00818
22278941,200.0,Manhattan, Upper East Side,6083.333333333333,Expensive,40.78068,-73.94963
22279040,200.0,Manhattan, Morningside Heights,6083.333333333333,Expensive,40.81245,-73.95813
22279575,30.0,Brooklyn, East Flatbush,912.5,Budget,40.65381,-73.94819
22280002,100.0,Brooklyn, Bedford-Stuyvesant,3041.6666666666665,Average,40.68206,-73.94417
22280395,109.0,Manhattan, Two Bridges,3315.4166666666665,Average,40.71107,-73.99605
22281732,100.0,Manhattan, Morningside Heights,3041.6666666666665,Average,40.8112,-73.95967
22281854,83.0,Queens, Forest Hills,2524.5833333333335,Average,40.72761,-73.84109
22281888,169.0,Brooklyn, East New York,5140.416666666667,Average,40.67077,-73.87564
22282419,55.0,Brooklyn, Bushwick,1672.9166666666667,Budget,40.70208,-73.93259
22282513,65.0,Brooklyn, Bedford-Stuyvesant,1977.0833333333333,Budget,40.69049,-73.93262
22282585,110.0,Manhattan, East Harlem,3345.8333333333335,Average,40.79576,-73.93735
22284181,180.0,Manhattan, Hell's Kitchen,5475.0,Expensive,40.76284,-73.99034
22288453,69.0,Manhattan, Harlem,2098.75,Budget,40.83034,-73.94017
22290340,95.0,Brooklyn, Flatbush,2889.5833333333335,Average,40.65099,-73.95596
22290967,79.0,Queens, Flushing,2402.9166666666665,Average,40.76475,-73.83
22291736,225.0,Manhattan, Hell's Kitchen,6843.75,Expensive,40.76565,-73.98708
22291811,149.0,Brooklyn, Williamsburg,4532.083333333333,Average,40.71967,-73.9643
22292535,85.0,Brooklyn, Williamsburg,2585.4166666666665,Average,40.71153,-73.95743
22292617,130.0,Manhattan, Harlem,3954.1666666666665,Average,40.81529,-73.94367
22292865,150.0,Brooklyn, Bedford-Stuyvesant,4562.5,Average,40.68644,-73.93967
22294028,80.0,Manhattan, Harlem,2433.3333333333335,Average,40.82258,-73.95368
22294102,220.0,Manhattan, Gramercy,6691.666666666667,Expensive,40.73445,-73.98423
22294283,245.0,Manhattan, Upper East Side,7452.083333333333,Expensive,40.7771,-73.9502
22294649,190.0,Brooklyn, Park Slope,5779.166666666667,Expensive,40.6718,-73.98251
22295038,100.0,Brooklyn, Brownsville,3041.6666666666665,Average,40.66116,-73.90305
22295591,200.0,Brooklyn, Sheepshead Bay,6083.333333333333,Expensive,40.60583,-73.95165
22295702,150.0,Manhattan, East Village,4562.5,Average,40.72504,-73.98327
22295848,120.0,Queens, Ditmars Steinway,3650.0,Average,40.77714,-73.91071
22301670,125.0,Brooklyn, Cobble Hill,3802.0833333333335,Average,40.68696,-73.99955
22302452,70.0,Brooklyn, Prospect Heights,2129.1666666666665,Average,40.67764,-73.96632
22303888,65.0,Brooklyn, Prospect-Lefferts Gardens,1977.0833333333333,Budget,40.66255,-73.94676
22303956,195.0,Brooklyn, Greenpoint,5931.25,Expensive,40.72857,-73.95688
22304458,225.0,Brooklyn, Williamsburg,6843.75,Expensive,40.70781,-73.94479
22304644,57.0,Brooklyn, Fort Greene,1733.75,Budget,40.68522,-73.97115
22305896,149.0,Brooklyn, Bedford-Stuyvesant,4532.083333333333,Average,40.68156,-73.92036
22306300,162.0,Manhattan, Hell's Kitchen,4927.5,Average,40.75547,-73.99513
22307800,59.0,Brooklyn, Gravesend,1794.5833333333333,Budget,40.58486,-73.99004
22309616,42.0,Manhattan, East Village,1277.5,Budget,40.72299,-73.97809
22309710,125.0,Queens, East Elmhurst,3802.0833333333335,Average,40.76314,-73.88619
22309943,59.0,Brooklyn, Bedford-Stuyvesant,1794.5833333333333,Budget,40.69131,-73.95666
22310190,199.0,Manhattan, East Village,6052.916666666667,Expensive,40.72515,-73.98422
22312190,84.0,Manhattan, Chelsea,2555.0,Average,40.75071,-74.00247
22316496,70.0,Manhattan, Nolita,2129.1666666666665,Average,40.72347,-73.99302
22318150,90.0,Brooklyn, Crown Heights,2737.5,Average,40.67546,-73.93171
22321252,87.0,Manhattan, Hell's Kitchen,2646.25,Average,40.76684,-73.98539
22321708,49.0,Queens, Ditmars Steinway,1490.4166666666667,Budget,40.77626,-73.92462
22321716,105.0,Queens, Jackson Heights,3193.75,Average,40.75439,-73.89532
22322326,65.0,Manhattan, Hell's Kitchen,1977.0833333333333,Budget,40.76384,-73.99309
22322524,150.0,Brooklyn, Williamsburg,4562.5,Average,40.72021,-73.95695
22323325,125.0,Brooklyn, Williamsburg,3802.0833333333335,Average,40.71787,-73.9587
22324705,249.0,Manhattan, Gramercy,7573.75,Expensive,40.73509,-73.98637
22325426,45.0,Queens, East Elmhurst,1368.75,Budget,40.75966,-73.88295
22327622,55.0,Brooklyn, Bedford-Stuyvesant,1672.9166666666667,Budget,40.68556,-73.95417
22327744,45.0,Queens, Maspeth,1368.75,Budget,40.73449,-73.89227
22328089,49.0,Brooklyn, Bushwick,1490.4166666666667,Budget,40.68116,-73.90502
22329791,180.0,Manhattan, Hell's Kitchen,5475.0,Expensive,40.76258,-73.9887
22330756,100.0,Brooklyn, Williamsburg,3041.6666666666665,Average,40.71127,-73.95898
22336218,100.0,Brooklyn, Greenpoint,3041.6666666666665,Average,40.7257,-73.95553
22336299,112.0,Brooklyn, Cobble Hill,3406.6666666666665,Average,40.68669,-73.99909
22336899,102.0,Brooklyn, Clinton Hill,3102.5,Average,40.69573,-73.96744
22338292,80.0,Queens, Sunnyside,2433.3333333333335,Average,40.74632,-73.91299
22338296,200.0,Manhattan, Upper East Side,6083.333333333333,Expensive,40.77604,-73.951
22338304,100.0,Manhattan, Kips Bay,3041.6666666666665,Average,40.74404,-73.97887
22338850,45.0,Brooklyn, Bushwick,1368.75,Budget,40.68731,-73.91669
22339218,60.0,Brooklyn, Bushwick,1825.0,Budget,40.68683,-73.91692
22339390,65.0,Manhattan, East Village,1977.0833333333333,Budget,40.7226,-73.97591
22339430,75.0,Brooklyn, Bushwick,2281.25,Average,40.68804,-73.91493
22339572,64.0,Brooklyn, Bushwick,1946.6666666666667,Budget,40.68822,-73.91639
22339698,120.0,Brooklyn, East Flatbush,3650.0,Average,40.65145,-73.94553
22339754,95.0,Manhattan, East Village,2889.5833333333335,Average,40.72582,-73.97558
22339757,67.0,Brooklyn, Bushwick,2037.9166666666667,Budget,40.68666,-73.91466
22339967,60.0,Manhattan, Upper East Side,1825.0,Budget,40.77817,-73.95096
22340093,150.0,Manhattan, Upper East Side,4562.5,Average,40.774,-73.94932
22340384,175.0,Brooklyn, Brownsville,5322.916666666667,Average,40.65948,-73.90084
22340808,365.0,Manhattan, Midtown,11102.083333333334,Extravagant,40.76548,-73.98035
22341035,59.0,Queens, Jamaica,1794.5833333333333,Budget,40.68804,-73.80564
22341308,121.0,Brooklyn, Greenpoint,3680.4166666666665,Average,40.73322,-73.95177
22342382,50.0,Queens, Ditmars Steinway,1520.8333333333333,Budget,40.77233,-73.91251
22342547,95.0,Queens, Springfield Gardens,2889.5833333333335,Average,40.66566,-73.76002
22343079,75.0,Brooklyn, Prospect-Lefferts Gardens,2281.25,Average,40.66316,-73.95326
22343658,55.0,Brooklyn, Williamsburg,1672.9166666666667,Budget,40.71136,-73.94527
22343909,110.0,Brooklyn, Bedford-Stuyvesant,3345.8333333333335,Average,40.69454,-73.94895
22343961,250.0,Brooklyn, Williamsburg,7604.166666666667,Expensive,40.70192,-73.94169
22344483,125.0,Brooklyn, Greenpoint,3802.0833333333335,Average,40.72288,-73.9514
22345271,185.0,Manhattan, Lower East Side,5627.083333333333,Expensive,40.72002,-73.98893
22345676,104.0,Brooklyn, Bedford-Stuyvesant,3163.3333333333335,Average,40.69104,-73.92886
22346131,135.0,Queens, Astoria,4106.25,Average,40.75596,-73.92798
22346441,79.0,Queens, Jamaica,2402.9166666666665,Average,40.68695,-73.8045
22350243,75.0,Queens, Woodside,2281.25,Average,40.74416,-73.91137
22352661,135.0,Brooklyn, Williamsburg,4106.25,Average,40.7078,-73.94619
22352928,200.0,Brooklyn, Clinton Hill,6083.333333333333,Expensive,40.68245,-73.96321
22354307,190.0,Manhattan, SoHo,5779.166666666667,Expensive,40.72547,-74.0021
22354598,111.0,Manhattan, Murray Hill,3376.25,Average,40.74979,-73.97551
22356843,140.0,Manhattan, Hell's Kitchen,4258.333333333333,Average,40.75858,-73.99227
22356845,80.0,Brooklyn, Downtown Brooklyn,2433.3333333333335,Average,40.68962,-73.98489
22357450,179.0,Brooklyn, Williamsburg,5444.583333333333,Expensive,40.71845,-73.95533
22358421,110.0,Manhattan, Upper East Side,3345.8333333333335,Average,40.77795,-73.94653
22359767,250.0,Brooklyn, Bushwick,7604.166666666667,Expensive,40.68853,-73.91765
22360132,400.0,Manhattan, Upper West Side,12166.666666666666,Extravagant,40.78242,-73.98381
22361604,80.0,Brooklyn, East New York,2433.3333333333335,Average,40.656,-73.89719
22361893,118.0,Brooklyn, Williamsburg,3589.1666666666665,Average,40.70803,-73.94255
22362691,60.0,Queens, Glendale,1825.0,Budget,40.70037,-73.89344
22363371,57.0,Queens, Jamaica,1733.75,Budget,40.68922,-73.78684
22370132,120.0,Manhattan, Harlem,3650.0,Average,40.81245,-73.95131
22370339,64.0,Brooklyn, Flatbush,1946.6666666666667,Budget,40.63547,-73.9632
22370386,78.0,Manhattan, Harlem,2372.5,Average,40.80106,-73.95905
22371082,78.0,Brooklyn, Williamsburg,2372.5,Average,40.71208,-73.95566
22372939,140.0,Brooklyn, Columbia St,4258.333333333333,Average,40.6827,-74.00265
22373128,187.0,Bronx, Norwood,5687.916666666667,Expensive,40.87446,-73.87453
22373272,300.0,Brooklyn, Crown Heights,9125.0,Expensive,40.66602,-73.94612
22374327,100.0,Manhattan, Hell's Kitchen,3041.6666666666665,Average,40.7661,-73.99447
22374799,117.0,Brooklyn, Flatlands,3558.75,Average,40.62906,-73.92938
22376064,95.0,Brooklyn, Bedford-Stuyvesant,2889.5833333333335,Average,40.68576,-73.91719
22376093,160.0,Brooklyn, Williamsburg,4866.666666666667,Average,40.71339,-73.93896
22376903,109.0,Brooklyn, Sunset Park,3315.4166666666665,Average,40.64339,-74.02191
22376920,160.0,Manhattan, Midtown,4866.666666666667,Average,40.75349,-73.96545
22376956,330.0,Manhattan, Theater District,10037.5,Expensive,40.75462,-73.9864
22378688,50.0,Queens, Long Island City,1520.8333333333333,Budget,40.75673,-73.93609
22379701,68.0,Brooklyn, Crown Heights,2068.3333333333335,Budget,40.66921,-73.92624
22382863,140.0,Brooklyn, Williamsburg,4258.333333333333,Average,40.71908,-73.96442
22384473,185.0,Manhattan, Midtown,5627.083333333333,Expensive,40.75225,-73.97067
22384717,50.0,Manhattan, Inwood,1520.8333333333333,Budget,40.86489,-73.92902
22384915,45.0,Brooklyn, Flatbush,1368.75,Budget,40.65278,-73.95392
22385723,35.0,Brooklyn, Bushwick,1064.5833333333333,Budget,40.69967,-73.92096
22386804,110.0,Manhattan, Hell's Kitchen,3345.8333333333335,Average,40.76402,-73.98909
22387260,140.0,Bronx, Concourse Village,4258.333333333333,Average,40.83373,-73.91147
22387499,125.0,Brooklyn, Bushwick,3802.0833333333335,Average,40.68481,-73.90713
22389035,68.0,Queens, Sunnyside,2068.3333333333335,Budget,40.73874,-73.92961
22389071,199.0,Manhattan, Hell's Kitchen,6052.916666666667,Expensive,40.76825,-73.99107
22389258,450.0,Manhattan, Chelsea,13687.5,Extravagant,40.74312,-73.99953
22389296,76.0,Queens, Sunnyside,2311.6666666666665,Average,40.7387,-73.9283
22390736,39.0,Manhattan, Kips Bay,1186.25,Budget,40.74351,-73.97857
22390755,48.0,Brooklyn, Bushwick,1460.0,Budget,40.69523,-73.90871
22394214,120.0,Brooklyn, Williamsburg,3650.0,Average,40.70912,-73.94813
22395320,100.0,Manhattan, Midtown,3041.6666666666665,Average,40.74989,-73.98231
22400254,40.0,Queens, Richmond Hill,1216.6666666666667,Budget,40.68985,-73.82003
